user_id,live_city_id,desire_jd_city_id,desire_jd_industry_id,desire_jd_type_id,desire_jd_salary_id,cur_industry_id,cur_jd_type,cur_salary_id,cur_degree_id,birthday,start_work_date,experience
05d65a8f1585cc36cb826864df6f0bd8,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2f1edad8d52521b6e638caba1b515fb7,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
115e1e70f2af99e1f934b9ae1527e325,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0919488de9e83ad38dfe5e6f1fea29e9,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
296f320330bf3fd40b6701a495654c24,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
143d5e73bfb5c57969cb5b3b427a77ce,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
03b57260110668d7fc3865d9b5983d0e,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1588b7581bf7cee7fc5a9dc51fb6f0b2,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
034f46710727c13580b5a938346b2f05,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1ee0874786abaf2ac2fb76b9c4da375f,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
08b5632d7e32b44005c46d63de8c72bd,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
05f88c213bfafe253a48c30af94d5659,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0494819df436d87e430c4a4f9e759853,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1d3dcfa36269f8baf9e7630a658d8d9b,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
06b9c6e852bded090ca51c962122dd67,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
125a4eca48a7c7a7d31105659c1ba6a0,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2d1bb4489f988102bcdc54740701696c,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0f185c9d9af69beea52deba6cbd00014,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
13f30986eb7962219e956f0763121735,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
12c57b837e3d29e1407d4e72f0aa3e78,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
27f6dfc25973f30d1b6bacdf03023ee6,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
208a14502bafcdc4093ddfa321a58731,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0b72fd5f012895b743c5fc59c141d698,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
0e357e874d97317669ce4cfec3e90054,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
096fb649b7d5ad7e7924935c88e0d02c,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0786a1281954e3725966bdfe4bb7731f,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
10cb36978bfc6fecf1043df6cfff0a7f,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0dcc0a6a438692cd325ad0c942939b6a,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
02ad749547e79bbad2404d531cc254a7,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2da0d363e43b5583173cb29acdf44d85,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1d095d534ee07fbe657b30c2524e0df5,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
22f53e56f7b1669b4e28765f8aeaa2f0,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
088e707b795edc4e27098e5b603001b5,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
098a6b8a60473969d6d414a9c706c81a,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0b8a6d39d425e2318347126dd31f22d2,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0b098a789a48e73017f2caec3badd2c6,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1bb48862ada90c7ba2c89fbab2f856cd,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1a337ffab50ac2fc666e425b491d1b03,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
08ec3436b08d9d55599051be8fd2ed2b,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0ded38cb73b54abfc6175ab3293f026a,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0580c3dcf98023dd7020c698598c9019,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2f7b830224e3d506cce9b2151894cd40,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
04e0bcdb6c5b93bf00cf0cd8a500f872,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
06cfb97c657d8643ae125770ccfecdd2,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0897cecdcd2cd9b134e35e6b79ec292f,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2543241844e6e0cb04434bea69e8a9d5,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1ef7d48f49dd571b702a1e481aa424e9,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2d9ee28c5775a7771792f2e3e8032de6,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0c6f542beb69daed84f9008b2490ae57,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1f100c3059a402f58b306e4f54590c66,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
079388a79f3b7cc5861b36f90d204f90,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1433c81d7708ed3a441e0eaffc3144c4,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
02a50d5f1518e971dfa5f72499401725,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0319134893eeea9d78924248d116324a,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
04d8db00a0615b57bcf3e4ff350fa6c8,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0ffab69cd624448ab859a894d894355e,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
23a16833152160d344286d340ebee4f9,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
2daf3677773dbf4f9b58db5096b1f6bf,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
12b1ec8400feebb68cc538f41573635b,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0ef66f8e3a0503c0aed12cf06dadca35,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
0bc6b955d4af2343fadcb89550236e00,100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
1fb58c0857aa97e8d08e46f0c2abb706,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
183e66b2e1b7573f5aa3e64ceb8e05ee,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
17568cda68eb0d84e95c29e8c4c062d8,100,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100.0,[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],100,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]]
